0,1,2,3
"{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 51, 'num_particles': 2, 'net_seed': 51000, 'image_reward': array([ 0.27716348, -0.5080623 ]), 'hps': array([0.33276367, 0.29248047]), 'potential_type': 'max'}","{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 51, 'num_particles': 2, 'net_seed': 51001, 'image_reward': array([ 0.73925877, -1.72800732]), 'hps': array([0.30786133, 0.26806641]), 'potential_type': 'instant'}","{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 51, 'num_particles': 2, 'net_seed': 51002, 'image_reward': array([-0.13307025, -2.0094769 ]), 'hps': array([0.27270508, 0.22680664]), 'potential_type': 'add'}","{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 51, 'num_particles': 2, 'net_seed': 51003, 'image_reward': array([ 1.22552502, -1.92969036]), 'hps': array([0.29321289, 0.28613281]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a blue clock and a white cup', 'seed': 51, 'num_particles': 2, 'net_seed': 51010, 'image_reward': array([ 1.13303268, -1.63055217]), 'hps': array([0.30932617, 0.24121094]), 'potential_type': 'max'}","{'prompt': 'a photo of a blue clock and a white cup', 'seed': 51, 'num_particles': 2, 'net_seed': 51011, 'image_reward': array([ 0.11323839, -1.86582553]), 'hps': array([0.27514648, 0.234375  ]), 'potential_type': 'instant'}","{'prompt': 'a photo of a blue clock and a white cup', 'seed': 51, 'num_particles': 2, 'net_seed': 51012, 'image_reward': array([ 1.19658232, -2.03718257]), 'hps': array([0.32763672, 0.25512695]), 'potential_type': 'add'}","{'prompt': 'a photo of a blue clock and a white cup', 'seed': 51, 'num_particles': 2, 'net_seed': 51013, 'image_reward': array([-1.71646202, -2.10094285]), 'hps': array([0.22998047, 0.18945312]), 'potential_type': 'base'}"
"{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 51, 'num_particles': 2, 'net_seed': 51020, 'image_reward': array([-1.10311294, -1.46903241]), 'hps': array([0.26464844, 0.25756836]), 'potential_type': 'max'}","{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 51, 'num_particles': 2, 'net_seed': 51021, 'image_reward': array([-0.72222203, -0.79671866]), 'hps': array([0.22570801, 0.26245117]), 'potential_type': 'instant'}","{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 51, 'num_particles': 2, 'net_seed': 51022, 'image_reward': array([ 1.68323064, -1.10473478]), 'hps': array([0.29003906, 0.24072266]), 'potential_type': 'add'}","{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 51, 'num_particles': 2, 'net_seed': 51023, 'image_reward': array([ 1.37374485, -1.12822318]), 'hps': array([0.29125977, 0.2479248 ]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 51, 'num_particles': 2, 'net_seed': 51030, 'image_reward': array([-1.41035855, -1.97208107]), 'hps': array([0.27148438, 0.27905273]), 'potential_type': 'max'}","{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 51, 'num_particles': 2, 'net_seed': 51031, 'image_reward': array([ 1.90529871, -1.37798274]), 'hps': array([0.34790039, 0.27661133]), 'potential_type': 'instant'}","{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 51, 'num_particles': 2, 'net_seed': 51032, 'image_reward': array([1.84201002, 1.4291631 ]), 'hps': array([0.32739258, 0.28930664]), 'potential_type': 'add'}","{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 51, 'num_particles': 2, 'net_seed': 51033, 'image_reward': array([ 0.40145129, -1.0722301 ]), 'hps': array([0.31201172, 0.28027344]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 51, 'num_particles': 2, 'net_seed': 51040, 'image_reward': array([-1.39942467, -1.56785703]), 'hps': array([0.24084473, 0.20202637]), 'potential_type': 'max'}","{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 51, 'num_particles': 2, 'net_seed': 51041, 'image_reward': array([1.24530292, 1.20032072]), 'hps': array([0.33227539, 0.30615234]), 'potential_type': 'instant'}","{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 51, 'num_particles': 2, 'net_seed': 51042, 'image_reward': array([ 0.20695621, -1.67085719]), 'hps': array([0.33325195, 0.22180176]), 'potential_type': 'add'}","{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 51, 'num_particles': 2, 'net_seed': 51043, 'image_reward': array([ 0.6548118 , -1.53967071]), 'hps': array([0.2590332 , 0.20288086]), 'potential_type': 'base'}"
"{'prompt': 'a green stop sign in a red field', 'seed': 51, 'num_particles': 2, 'net_seed': 51050, 'image_reward': array([1.84761572, 0.30189881]), 'hps': array([0.27050781, 0.24365234]), 'potential_type': 'max'}","{'prompt': 'a green stop sign in a red field', 'seed': 51, 'num_particles': 2, 'net_seed': 51051, 'image_reward': array([1.56979179, 0.41795316]), 'hps': array([0.30053711, 0.28198242]), 'potential_type': 'instant'}","{'prompt': 'a green stop sign in a red field', 'seed': 51, 'num_particles': 2, 'net_seed': 51052, 'image_reward': array([-0.701841  , -1.93467379]), 'hps': array([0.28613281, 0.27709961]), 'potential_type': 'add'}","{'prompt': 'a green stop sign in a red field', 'seed': 51, 'num_particles': 2, 'net_seed': 51053, 'image_reward': array([ 1.91241455, -1.94097543]), 'hps': array([0.31958008, 0.29199219]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 47, 'num_particles': 4, 'net_seed': 47000, 'image_reward': array([-0.46280399, -0.53746843, -0.56896365, -0.75516337]), 'hps': array([0.30493164, 0.30737305, 0.29931641, 0.31567383]), 'potential_type': 'max'}","{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 47, 'num_particles': 4, 'net_seed': 47001, 'image_reward': array([ 0.11346461, -0.01647533, -0.03039447, -0.05669305]), 'hps': array([0.31567383, 0.30981445, 0.31469727, 0.3112793 ]), 'potential_type': 'instant'}","{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 47, 'num_particles': 4, 'net_seed': 47002, 'image_reward': array([1.07613301, 0.97158587, 0.83871615, 0.80549729]), 'hps': array([0.2668457 , 0.27929688, 0.27099609, 0.26977539]), 'potential_type': 'add'}","{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 47, 'num_particles': 4, 'net_seed': 47003, 'image_reward': array([ 0.91190088,  0.82057178, -0.40665343, -2.23296213]), 'hps': array([0.26708984, 0.29907227, 0.2878418 , 0.21496582]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a blue clock and a white cup', 'seed': 47, 'num_particles': 4, 'net_seed': 47010, 'image_reward': array([1.55029428, 1.55029428, 1.55029428, 1.55029428]), 'hps': array([0.26928711, 0.26928711, 0.26928711, 0.26928711]), 'potential_type': 'max'}","{'prompt': 'a photo of a blue clock and a white cup', 'seed': 47, 'num_particles': 4, 'net_seed': 47011, 'image_reward': array([1.84710717, 1.8145268 , 1.80946839, 1.63221097]), 'hps': array([0.3359375 , 0.31958008, 0.32641602, 0.30761719]), 'potential_type': 'instant'}","{'prompt': 'a photo of a blue clock and a white cup', 'seed': 47, 'num_particles': 4, 'net_seed': 47012, 'image_reward': array([1.79730451, 1.7745955 , 1.75762057, 1.71134412]), 'hps': array([0.34155273, 0.33007812, 0.34228516, 0.35351562]), 'potential_type': 'add'}","{'prompt': 'a photo of a blue clock and a white cup', 'seed': 47, 'num_particles': 4, 'net_seed': 47013, 'image_reward': array([ 1.65088308, -0.12673272, -1.19189382, -2.14283681]), 'hps': array([0.32226562, 0.24914551, 0.26049805, 0.21838379]), 'potential_type': 'base'}"
"{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 47, 'num_particles': 4, 'net_seed': 47020, 'image_reward': array([1.24988699, 1.24988699, 1.24988699, 0.78619403]), 'hps': array([0.31738281, 0.31738281, 0.31738281, 0.29858398]), 'potential_type': 'max'}","{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 47, 'num_particles': 4, 'net_seed': 47021, 'image_reward': array([-1.08311093, -1.17202604, -1.19628704, -1.32895982]), 'hps': array([0.28979492, 0.28662109, 0.28833008, 0.28515625]), 'potential_type': 'instant'}","{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 47, 'num_particles': 4, 'net_seed': 47022, 'image_reward': array([1.89822042, 1.76282156, 1.75496924, 1.67919409]), 'hps': array([0.30126953, 0.29248047, 0.29638672, 0.29370117]), 'potential_type': 'add'}","{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 47, 'num_particles': 4, 'net_seed': 47023, 'image_reward': array([ 0.69185174, -1.02107251, -1.09679592, -1.1599369 ]), 'hps': array([0.30615234, 0.24902344, 0.26416016, 0.28295898]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 47, 'num_particles': 4, 'net_seed': 47030, 'image_reward': array([1.73530185, 1.71482062, 1.68482375, 1.25768387]), 'hps': array([0.33959961, 0.32885742, 0.33300781, 0.33349609]), 'potential_type': 'max'}","{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 47, 'num_particles': 4, 'net_seed': 47031, 'image_reward': array([-0.97872037, -1.06999719, -1.08082247, -1.14197314]), 'hps': array([0.29394531, 0.28613281, 0.29956055, 0.29223633]), 'potential_type': 'instant'}","{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 47, 'num_particles': 4, 'net_seed': 47032, 'image_reward': array([-0.21434803, -0.37535712, -0.43653291, -0.51173246]), 'hps': array([0.28320312, 0.27709961, 0.28100586, 0.28271484]), 'potential_type': 'add'}","{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 47, 'num_particles': 4, 'net_seed': 47033, 'image_reward': array([ 1.77621472, -1.15731478, -1.41573429, -1.56170666]), 'hps': array([0.34204102, 0.28027344, 0.29199219, 0.30297852]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 47, 'num_particles': 4, 'net_seed': 47040, 'image_reward': array([1.38732135, 1.38732135, 1.38732135, 1.38732135]), 'hps': array([0.32739258, 0.32739258, 0.32739258, 0.32739258]), 'potential_type': 'max'}","{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 47, 'num_particles': 4, 'net_seed': 47041, 'image_reward': array([1.05803716, 1.00019038, 0.99827951, 0.97007877]), 'hps': array([0.31787109, 0.31811523, 0.32495117, 0.31958008]), 'potential_type': 'instant'}","{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 47, 'num_particles': 4, 'net_seed': 47042, 'image_reward': array([ 0.22447701,  0.17062214,  0.03617788, -0.1813027 ]), 'hps': array([0.28857422, 0.28833008, 0.28979492, 0.29492188]), 'potential_type': 'add'}","{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 47, 'num_particles': 4, 'net_seed': 47043, 'image_reward': array([ 1.73569715, -0.73050678, -1.34379625, -2.07760954]), 'hps': array([0.31445312, 0.24511719, 0.2322998 , 0.24829102]), 'potential_type': 'base'}"
"{'prompt': 'a green stop sign in a red field', 'seed': 47, 'num_particles': 4, 'net_seed': 47050, 'image_reward': array([1.52122903, 1.52122903, 1.52122903, 1.52122903]), 'hps': array([0.27612305, 0.27612305, 0.27612305, 0.27612305]), 'potential_type': 'max'}","{'prompt': 'a green stop sign in a red field', 'seed': 47, 'num_particles': 4, 'net_seed': 47051, 'image_reward': array([1.80581045, 1.79792583, 1.7816186 , 1.70442212]), 'hps': array([0.31982422, 0.31665039, 0.31494141, 0.31640625]), 'potential_type': 'instant'}","{'prompt': 'a green stop sign in a red field', 'seed': 47, 'num_particles': 4, 'net_seed': 47052, 'image_reward': array([1.82831013, 1.79731297, 1.79659081, 1.79004192]), 'hps': array([0.29199219, 0.29736328, 0.29980469, 0.28881836]), 'potential_type': 'add'}","{'prompt': 'a green stop sign in a red field', 'seed': 47, 'num_particles': 4, 'net_seed': 47053, 'image_reward': array([-0.36603713, -1.07916629, -1.10241759, -1.13455307]), 'hps': array([0.26269531, 0.2734375 , 0.25634766, 0.30688477]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 48, 'num_particles': 4, 'net_seed': 48000, 'image_reward': array([1.36165226, 1.31817794, 1.31817794, 1.31817794]), 'hps': array([0.33105469, 0.33007812, 0.33007812, 0.33007812]), 'potential_type': 'max'}","{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 48, 'num_particles': 4, 'net_seed': 48001, 'image_reward': array([1.53722417, 1.50013363, 1.43995237, 1.33347452]), 'hps': array([0.29614258, 0.29980469, 0.30981445, 0.30395508]), 'potential_type': 'instant'}","{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 48, 'num_particles': 4, 'net_seed': 48002, 'image_reward': array([1.69671261, 1.59699178, 1.54886353, 1.50988233]), 'hps': array([0.26464844, 0.27539062, 0.28198242, 0.27148438]), 'potential_type': 'add'}","{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 48, 'num_particles': 4, 'net_seed': 48003, 'image_reward': array([ 1.0111587 ,  0.54269463,  0.37774438, -1.79255128]), 'hps': array([0.27319336, 0.30932617, 0.27929688, 0.21887207]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a blue clock and a white cup', 'seed': 48, 'num_particles': 4, 'net_seed': 48010, 'image_reward': array([1.68434501, 1.56336927, 1.5416764 , 0.95766777]), 'hps': array([0.2746582 , 0.26538086, 0.27001953, 0.27001953]), 'potential_type': 'max'}","{'prompt': 'a photo of a blue clock and a white cup', 'seed': 48, 'num_particles': 4, 'net_seed': 48011, 'image_reward': array([1.84970999, 1.80980873, 1.79191542, 1.78814137]), 'hps': array([0.32543945, 0.31982422, 0.30834961, 0.32177734]), 'potential_type': 'instant'}","{'prompt': 'a photo of a blue clock and a white cup', 'seed': 48, 'num_particles': 4, 'net_seed': 48012, 'image_reward': array([1.75337887, 1.68433654, 1.56433606, 1.43732738]), 'hps': array([0.32446289, 0.31884766, 0.32446289, 0.32006836]), 'potential_type': 'add'}","{'prompt': 'a photo of a blue clock and a white cup', 'seed': 48, 'num_particles': 4, 'net_seed': 48013, 'image_reward': array([ 1.56048787, -1.85550284, -2.00573158, -2.13542056]), 'hps': array([0.29101562, 0.2232666 , 0.25561523, 0.19885254]), 'potential_type': 'base'}"
"{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 48, 'num_particles': 4, 'net_seed': 48020, 'image_reward': array([-0.10984365, -0.14848261, -0.23188543, -0.24057688]), 'hps': array([0.29858398, 0.29882812, 0.30273438, 0.30249023]), 'potential_type': 'max'}","{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 48, 'num_particles': 4, 'net_seed': 48021, 'image_reward': array([1.80094576, 1.78179848, 1.69479001, 1.60437393]), 'hps': array([0.31811523, 0.31298828, 0.31591797, 0.328125  ]), 'potential_type': 'instant'}","{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 48, 'num_particles': 4, 'net_seed': 48022, 'image_reward': array([-0.28194737, -0.28194737, -0.28194737, -0.28194737]), 'hps': array([0.28857422, 0.28857422, 0.28857422, 0.28857422]), 'potential_type': 'add'}","{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 48, 'num_particles': 4, 'net_seed': 48023, 'image_reward': array([ 1.95462906, -0.62503767, -0.7192322 , -1.40798223]), 'hps': array([0.30322266, 0.26147461, 0.27197266, 0.24841309]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 48, 'num_particles': 4, 'net_seed': 48030, 'image_reward': array([1.52449429, 1.47104681, 1.44331825, 1.34785473]), 'hps': array([0.32519531, 0.3190918 , 0.32104492, 0.31982422]), 'potential_type': 'max'}","{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 48, 'num_particles': 4, 'net_seed': 48031, 'image_reward': array([1.90756834, 1.88167369, 1.83765209, 1.82016206]), 'hps': array([0.33398438, 0.328125  , 0.34521484, 0.33422852]), 'potential_type': 'instant'}","{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 48, 'num_particles': 4, 'net_seed': 48032, 'image_reward': array([1.93712556, 1.9166702 , 1.90745556, 1.89676499]), 'hps': array([0.3034668 , 0.3112793 , 0.31225586, 0.31152344]), 'potential_type': 'add'}","{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 48, 'num_particles': 4, 'net_seed': 48033, 'image_reward': array([ 1.94314742,  1.76688766,  0.72797406, -1.21277595]), 'hps': array([0.32958984, 0.32226562, 0.28564453, 0.26586914]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 48, 'num_particles': 4, 'net_seed': 48040, 'image_reward': array([0.95476532, 0.93086243, 0.74830961, 0.70569986]), 'hps': array([0.31005859, 0.31396484, 0.31591797, 0.3125    ]), 'potential_type': 'max'}","{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 48, 'num_particles': 4, 'net_seed': 48041, 'image_reward': array([1.15418613, 1.15418613, 1.15418613, 1.15418613]), 'hps': array([0.33154297, 0.33154297, 0.33154297, 0.33154297]), 'potential_type': 'instant'}","{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 48, 'num_particles': 4, 'net_seed': 48042, 'image_reward': array([1.29957318, 1.1597755 , 0.97961015, 0.92722875]), 'hps': array([0.27514648, 0.26049805, 0.2734375 , 0.27905273]), 'potential_type': 'add'}","{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 48, 'num_particles': 4, 'net_seed': 48043, 'image_reward': array([-0.20744073, -1.63339686, -1.81060076, -1.91755879]), 'hps': array([0.30078125, 0.23388672, 0.19482422, 0.20263672]), 'potential_type': 'base'}"
"{'prompt': 'a green stop sign in a red field', 'seed': 48, 'num_particles': 4, 'net_seed': 48050, 'image_reward': array([1.93032515, 1.92732179, 1.91659367, 1.82024324]), 'hps': array([0.30224609, 0.31030273, 0.30786133, 0.31982422]), 'potential_type': 'max'}","{'prompt': 'a green stop sign in a red field', 'seed': 48, 'num_particles': 4, 'net_seed': 48051, 'image_reward': array([1.93481266, 1.91408336, 1.91093159, 1.83183014]), 'hps': array([0.33300781, 0.32397461, 0.3059082 , 0.33325195]), 'potential_type': 'instant'}","{'prompt': 'a green stop sign in a red field', 'seed': 48, 'num_particles': 4, 'net_seed': 48052, 'image_reward': array([0.62258583, 0.5999102 , 0.38884646, 0.22258484]), 'hps': array([0.29980469, 0.30541992, 0.30175781, 0.30517578]), 'potential_type': 'add'}","{'prompt': 'a green stop sign in a red field', 'seed': 48, 'num_particles': 4, 'net_seed': 48053, 'image_reward': array([1.89974165, 1.7520926 , 1.29651749, 0.39790189]), 'hps': array([0.3059082 , 0.30688477, 0.29125977, 0.29272461]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 49, 'num_particles': 4, 'net_seed': 49000, 'image_reward': array([1.01997924, 0.94174051, 0.81627935, 0.67501211]), 'hps': array([0.36694336, 0.35864258, 0.37353516, 0.36010742]), 'potential_type': 'max'}","{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 49, 'num_particles': 4, 'net_seed': 49001, 'image_reward': array([1.50668097, 1.4152801 , 1.35159039, 1.33010471]), 'hps': array([0.3215332 , 0.31494141, 0.30761719, 0.30712891]), 'potential_type': 'instant'}","{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 49, 'num_particles': 4, 'net_seed': 49002, 'image_reward': array([1.44448721, 0.9111554 , 0.82886928, 0.75384098]), 'hps': array([0.32958984, 0.28344727, 0.28588867, 0.29541016]), 'potential_type': 'add'}","{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 49, 'num_particles': 4, 'net_seed': 49003, 'image_reward': array([ 0.94395453,  0.4379876 ,  0.04482878, -0.8297115 ]), 'hps': array([0.2800293 , 0.30810547, 0.27636719, 0.28466797]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a blue clock and a white cup', 'seed': 49, 'num_particles': 4, 'net_seed': 49010, 'image_reward': array([1.85190952, 1.85082233, 1.84746432, 1.48004639]), 'hps': array([0.31030273, 0.31298828, 0.29785156, 0.30395508]), 'potential_type': 'max'}","{'prompt': 'a photo of a blue clock and a white cup', 'seed': 49, 'num_particles': 4, 'net_seed': 49011, 'image_reward': array([1.67771864, 1.62831914, 1.59484303, 1.51915085]), 'hps': array([0.30786133, 0.30297852, 0.32055664, 0.31835938]), 'potential_type': 'instant'}","{'prompt': 'a photo of a blue clock and a white cup', 'seed': 49, 'num_particles': 4, 'net_seed': 49012, 'image_reward': array([1.89667833, 1.82469332, 1.79683769, 1.78549802]), 'hps': array([0.30639648, 0.27929688, 0.29785156, 0.27978516]), 'potential_type': 'add'}","{'prompt': 'a photo of a blue clock and a white cup', 'seed': 49, 'num_particles': 4, 'net_seed': 49013, 'image_reward': array([ 1.85022986,  1.80233705, -0.86105376, -1.32219899]), 'hps': array([0.31835938, 0.30810547, 0.25415039, 0.22680664]), 'potential_type': 'base'}"
"{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 49, 'num_particles': 4, 'net_seed': 49020, 'image_reward': array([-0.59599239, -0.73323083, -0.7682879 , -0.86932945]), 'hps': array([0.26879883, 0.30151367, 0.30419922, 0.27368164]), 'potential_type': 'max'}","{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 49, 'num_particles': 4, 'net_seed': 49021, 'image_reward': array([-0.162467  , -0.18577908, -0.21689099, -0.25034577]), 'hps': array([0.28662109, 0.28540039, 0.2746582 , 0.27050781]), 'potential_type': 'instant'}","{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 49, 'num_particles': 4, 'net_seed': 49022, 'image_reward': array([1.77173579, 1.72243822, 1.66836059, 1.23728561]), 'hps': array([0.32641602, 0.32495117, 0.32226562, 0.33447266]), 'potential_type': 'add'}","{'prompt': 'a photo of an orange cow and a purple sandwich', 'seed': 49, 'num_particles': 4, 'net_seed': 49023, 'image_reward': array([ 0.22988851, -0.30527344, -0.82049197, -1.06343639]), 'hps': array([0.26098633, 0.29321289, 0.25146484, 0.23608398]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 49, 'num_particles': 4, 'net_seed': 49030, 'image_reward': array([-0.93095332, -0.99235123, -1.0823462 , -1.14622712]), 'hps': array([0.24377441, 0.24523926, 0.24291992, 0.24560547]), 'potential_type': 'max'}","{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 49, 'num_particles': 4, 'net_seed': 49031, 'image_reward': array([1.89167106, 1.74762535, 1.72515404, 1.68564928]), 'hps': array([0.31762695, 0.31298828, 0.3125    , 0.31103516]), 'potential_type': 'instant'}","{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 49, 'num_particles': 4, 'net_seed': 49032, 'image_reward': array([1.89691293, 1.8876518 , 1.88612258, 1.86557341]), 'hps': array([0.33642578, 0.33984375, 0.33325195, 0.33984375]), 'potential_type': 'add'}","{'prompt': 'a photo of a yellow bird and a black motorcycle', 'seed': 49, 'num_particles': 4, 'net_seed': 49033, 'image_reward': array([ 1.67511201, -0.70507139, -0.82511276, -1.27572215]), 'hps': array([0.32470703, 0.29296875, 0.27661133, 0.28393555]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 49, 'num_particles': 4, 'net_seed': 49040, 'image_reward': array([0.55484271, 0.51822001, 0.38808092, 0.30802584]), 'hps': array([0.29370117, 0.29760742, 0.29833984, 0.29663086]), 'potential_type': 'max'}","{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 49, 'num_particles': 4, 'net_seed': 49041, 'image_reward': array([1.57453597, 1.57095301, 1.53177798, 1.50997591]), 'hps': array([0.31665039, 0.31884766, 0.31225586, 0.31396484]), 'potential_type': 'instant'}","{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 49, 'num_particles': 4, 'net_seed': 49042, 'image_reward': array([1.41474938, 1.29195046, 1.1105758 , 1.08903539]), 'hps': array([0.31933594, 0.33569336, 0.30273438, 0.32275391]), 'potential_type': 'add'}","{'prompt': 'a photo of a green tennis racket and a black dog', 'seed': 49, 'num_particles': 4, 'net_seed': 49043, 'image_reward': array([-0.69777888, -1.72785556, -1.77004504, -2.26722884]), 'hps': array([0.26245117, 0.22875977, 0.23242188, 0.17077637]), 'potential_type': 'base'}"
"{'prompt': 'a green stop sign in a red field', 'seed': 49, 'num_particles': 4, 'net_seed': 49050, 'image_reward': array([1.89060354, 1.88807356, 1.8711853 , 1.81981647]), 'hps': array([0.31079102, 0.30859375, 0.31005859, 0.30322266]), 'potential_type': 'max'}","{'prompt': 'a green stop sign in a red field', 'seed': 49, 'num_particles': 4, 'net_seed': 49051, 'image_reward': array([1.88719225, 1.87981308, 1.85957885, 1.79251134]), 'hps': array([0.32397461, 0.30175781, 0.33154297, 0.3203125 ]), 'potential_type': 'instant'}","{'prompt': 'a green stop sign in a red field', 'seed': 49, 'num_particles': 4, 'net_seed': 49052, 'image_reward': array([1.78322601, 1.68742335, 1.49271441, 1.28630245]), 'hps': array([0.28662109, 0.29394531, 0.29394531, 0.28833008]), 'potential_type': 'add'}","{'prompt': 'a green stop sign in a red field', 'seed': 49, 'num_particles': 4, 'net_seed': 49053, 'image_reward': array([ 1.91887712,  1.88595545,  1.77120936, -1.04943168]), 'hps': array([0.31787109, 0.29858398, 0.31494141, 0.27124023]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 50, 'num_particles': 4, 'net_seed': 50000, 'image_reward': array([0.68767959, 0.57365948, 0.45997223, 0.4556711 ]), 'hps': array([0.25927734, 0.26757812, 0.26464844, 0.25390625]), 'potential_type': 'max'}","{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 50, 'num_particles': 4, 'net_seed': 50001, 'image_reward': array([1.24766552, 1.24766552, 1.24766552, 1.24766552]), 'hps': array([0.2824707, 0.2824707, 0.2824707, 0.2824707]), 'potential_type': 'instant'}","{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 50, 'num_particles': 4, 'net_seed': 50002, 'image_reward': array([1.26786184, 1.06455839, 0.6073274 , 0.51856232]), 'hps': array([0.34204102, 0.33496094, 0.33935547, 0.34082031]), 'potential_type': 'add'}","{'prompt': 'a photo of a brown knife and a blue donut', 'seed': 50, 'num_particles': 4, 'net_seed': 50003, 'image_reward': array([ 0.7849561 , -0.49459547, -1.67929018, -1.77776909]), 'hps': array([0.31616211, 0.32592773, 0.2590332 , 0.22302246]), 'potential_type': 'base'}"
"{'prompt': 'a photo of a blue clock and a white cup', 'seed': 50, 'num_particles': 4, 'net_seed': 50010, 'image_reward': array([-0.9653042 , -1.01633656, -1.08241785, -1.14926684]), 'hps': array([0.22949219, 0.22851562, 0.22509766, 0.22851562]), 'potential_type': 'max'}","{'prompt': 'a photo of a blue clock and a white cup', 'seed': 50, 'num_particles': 4, 'net_seed': 50011, 'image_reward': array([1.85087538, 1.81206822, 1.80806553, 1.70370173]), 'hps': array([0.31005859, 0.31420898, 0.3059082 , 0.30322266]), 'potential_type': 'instant'}","{'prompt': 'a photo of a blue clock and a white cup', 'seed': 50, 'num_particles': 4, 'net_seed': 50012, 'image_reward': array([1.69093621, 1.6134069 , 1.5488143 , 1.26670754]), 'hps': array([0.29638672, 0.29370117, 0.2902832 , 0.29711914]), 'potential_type': 'add'}","{'prompt': 'a photo of a blue clock and a white cup', 'seed': 50, 'num_particles': 4, 'net_seed': 50013, 'image_reward': array([ 1.4316591 , -0.56936562, -1.42441094, -2.08017111]), 'hps': array([0.3034668 , 0.29370117, 0.24658203, 0.26000977]), 'potential_type': 'base'}"
